	IDRegent	IDBron	deel en paginanummer
1114	1318	182	nr. 15-16, 26.
1115	1320	496	nr. 331.
1116	1322	8	XLIV.
1117	1322	48	26.
1118	1322	57	104.
1119	1322	116	282.
1120	1340	2	VIII, 189.
1121	1340	195	12.
1122	1340	17	9.
1123	1340	26	63.
1124	1341	558	CHV-800.
1125	1343	195	11.
1126	1351	518	nr. 1166.
1127	1360	425	p. 79.
1128	1362	447	regest nr. 766.
1129	1371	400	1374, p. 28.
1130	1399	6	104 noot 76.
1131	1399	274	3446-3455, 4906.
1132	1399	90	23 en noot 8.
1133	1400	6	102.
1134	1400	8	XLVII.
1135	1404	6	113.
1136	1406	6	96.
1137	1408	8	LXII.
1138	1417	8	LXII.
1139	1427	10	445.
1140	1429	274	3445.
1141	1437	521	nr. 1512.
1142	1459	8	LXIII.
1143	1464	474	791.
1144	1465	490	nr. 3408.
1145	1467	116	267.
1146	1469	116	271.
1147	1470	8	LIX.
1148	1470	116	271.
1149	1471	8	XLVI.
1150	1475	436	101.
1151	1478	8	XXXVI.
1152	1478	10	493.
1153	1478	116	281.
1154	1481	8	XXXVIII.
1155	1482	8	LIX.
1156	1483	8	LIX en LXIV.
1157	1484	8	LIX.
1158	1492	8	LXIV.
1159	1493	8	LXIV.
1160	1495	8	LXIV.
1161	1496	8	LXIV.
1162	1502	8	LV.
1163	1503	8	LXIII.
1164	1505	126	III, nr. 1610
1165	1506	126	V, 3433
1166	1509	140	p. 33
1167	1511	140	p. 33
1168	1512	140	p. 33
1169	1514	140	p. 33
1170	1515	141	dl.3, bijlage [3] p. 40
1171	1516	141	dl. 3, bijlage [3] p. 40
1172	1518	141	dl. 3, bijlage [3] p. 40
1173	1519	141	dl. 3, bijlage [3] p.40
1174	1520	141	dl. 3, bijlage [3] p.40
1175	1521	141	dl. 3, bijlage [3] p.40
1176	1522	141	dl. 3, bijlage [3] p.40
1177	1523	141	dl. 3, bijlage [3] p.40
1178	1524	141	dl.3, bijlage [3] p.40
1179	1525	272	1642-1644.
1180	1527	141	dl.3, bijlage [3] p.40
1181	1528	141	dl.3, bijlage [3] p.40
1182	1529	141	dl.3, bijlage [3] p.40
1183	1530	141	dl.3, bijlage [3] p.40
1184	1531	141	dl.3, bijlage [3] p.40
1185	1532	141	dl.3, bijlage [3] p.40
1186	1533	141	dl.3, bijlage [3] p.40
1187	1534	141	dl.3, bijlage [3] p.40
1188	1536	141	dl.3, bijlage [3] p.41
1189	1537	141	dl.3, bijlage [3] p.41
1190	1538	141	dl.3, bijlage [3] p.41
1191	1540	141	dl.3, bijlage [3] p.41
1192	1541	141	dl.3, bijlage [3] p.41
1193	1542	141	dl.3, bijlage [3] p.41
1194	1543	141	dl.3, bijlage [3] p.41
1195	1544	141	dl.3, bijlage [3] p.41
1196	1545	141	dl.3, bijlage [3] p.41
1197	1546	141	dl.3, bijlage [3] p.41
1198	1547	141	dl.3, bijlage [3] p.41
1199	1548	141	dl.3, bijlage [3] p.41
1200	1549	141	dl.3, bijlage [3] p.41
1201	1550	141	dl.3, bijlage [3] p.41
1202	1551	141	dl.3, bijlage [3] p.41
1203	1552	141	dl.3, bijlage [3] p.41
1204	1553	141	dl.3, bijlage [3] p.41
1205	1554	141	dl.3, bijlage [3] p.41
1206	1555	141	dl.3, bijlage [3] p.42
1207	1556	141	dl.3, bijlage [3] p.42
1208	1557	141	dl.3, bijlage [3] p.42
1209	1558	141	dl.3, bijlage [3] p.42
1210	1559	141	dl.3, bijlage [3] p.42
1211	1560	141	dl.3, bijlage [3] p.42
1212	1561	141	dl.3, bijlage [3] p.42
1213	1562	141	dl.3, bijlage [3] p.42
1214	1563	141	dl.3, bijlage [3] p.42
1215	1564	141	dl.3, bijlage [3] p.42
1216	1565	141	dl.3, bijlage [3] p.42
1217	1566	141	dl.3, bijlage [3] p.42
1218	1567	141	dl.3, bijlage [3] p.42
1219	1568	141	dl.3, bijlage [3] p.42
1220	1569	141	dl.3, bijlage [3] p.42
1221	1573	141	dl.3, bijlage [3] p.42
1222	1575	141	dl.3, bijlage [3] p.43
1223	1576	141	dl.3, bijlage [3] p.43
1224	1577	141	dl.3, bijlage [3] p.43
1225	1578	10	441.
1226	1582	141	dl. 3, bijlage [3], p. 47
1227	1526	141	dl.3, bijlage [3] p.40
1228	1583	141	dl.3, bijlage [3], p. 47
1229	1585	143	
1230	1588	240	59, 60.
1231	1593	240	271, 274.
1232	1594	292	p. 106.
1233	1595	240	338.
1234	1597	147	inv.nr. 35
1235	1598	242	55
1236	1599	242	57,
1237	1602	242	103.
1238	1604	242	136.
1239	1605	242	138.
1240	1606	242	166.
1241	1504	149	475.
1242	446	149	473.
1243	549	149	473.
1244	614	149	473.
1245	618	149	473.
1246	555	149	473.
1247	852	140	34.
1248	1609	10	457.
1249	144	150	395
1250	1610	10	480
1251	1132	150	399
1252	1613	10	484
1253	1614	10	484.
1254	126	150	404.
1255	137	150	404.
1256	111	150	405.
1257	647	150	405
1258	19	150	406.
1259	1502	10	497.
1260	1322	10	498.
1261	1481	10	498.
1262	214	150	415.
1263	1616	150	415.
1264	616	150	416.
1265	89	150	416
1266	125	150	417.
1267	426	150	361.
1268	10	150	361.
1269	1618	150	362.
1270	222	150	362.
1271	830	150	362.
1272	623	150	362.
1273	92	150	364
1274	1023	150	364.
1275	1408	150	365.
1276	134	150	366.
1277	1619	150	365.
1278	1619	8	LXIV.
1279	102	150	366
1280	1027	8	XXXVIII
1281	604	150	366.
1282	207	150	367.
1283	121	150	367.
1284	87	150	368
1285	1	150	368.
1286	93	150	369
1287	38	150	369
1288	118	150	369
1289	566	150	369
1290	94	150	370.
1291	562	150	370
1292	1503	150	371
1293	114	150	371
1294	68	150	372.
1295	1620	8	XLVI.
1296	1622	150	373.
1297	1621	150	373.
1298	1623	150	373
1299	975	150	374.
1300	569	150	374
1301	956	150	375
1302	4	150	375.
1303	96	150	376
1304	156	150	376.
1305	40	150	376.
1306	1625	150	376.
1307	53	150	377.
1308	80	150	377.
1309	1459	150	377.
1310	136	150	377.
1311	8	150	377.
1312	1626	150	378
1313	17	150	378.
1314	1032	150	378
1315	119	150	379.
1316	98	150	379.
1317	6	150	380.
1318	559	150	399.
1319	369	150	380
1320	921	150	381.
1321	7	150	382
1322	59	150	381.
1323	472	150	382.
1324	1628	150	383.
1325	1629	10	461.
1326	47	150	383.
1327	1630	10	462.
1328	1406	150	383.
1329	1277	150	384.
1330	367	23	230.
1331	634	8	XXXVIII
1332	1632	150	385
1333	1571	141	dl.3, bijlage [3] p.42
1334	1633	149	474, 477.
1335	633	8	XXXVIII
1336	1637	150	389.
1337	370	150	386.
1338	1278	150	386.
1339	1039	8	XLI.
1340	596	8	XLI.
1341	15	150	387.
1342	157	150	386.
1343	57	150	387.
1344	147	150	387.
1345	1470	150	388.
1346	99	150	388.
1347	138	150	388.
1348	99	10	467.
1349	103	150	389.
1350	1638	150	389.
1351	104	150	390
1352	13	150	391
1353	924	150	391
1354	278	444	8.
1355	207	2	VIII, 1137.
1356	1639	150	392.
1357	1640	150	392.
1358	1279	150	392.
1359	606	149	473.
1360	1641	150	393.
1361	1471	150	393.
1362	371	150	393.
1363	574	150	394.
1364	108	150	394.
1365	117	150	395.
1366	1047	57	89.
1367	14	150	395.
1368	612	150	398.
1369	1281	150	397.
1370	1540	10	480.
1371	1642	10	480.
1372	1643	10	480.
1373	101	150	398.
1374	1644	150	398.
1375	72	150	398.
1376	139	150	399.
1377	1131	150	399.
1378	129	150	400.
1379	146	150	400.
1380	95	150	401
1381	408	150	401
1382	408	8	XLVII
1383	9	150	402.
1384	560	150	402.
1385	631	8	XXXVI
1386	69	150	384
1387	1645	150	385.
1388	1645	8	XLVI
1389	1040	8	XXXIX.
1390	1638	8	XLVII
1391	67	8	LVI noot 5
1392	1640	8	LXIII
1393	1484	116	274.
1394	75	116	275.
1395	640	116	275.
1396	1610	8	XLIII, LXII.
1397	122	116	276.
1398	239	116	276.
1399	117	116	275.
1400	1536	10	479.
1401	123	116	277.
1402	101	116	277.
1403	146	116	277.
1404	1131	116	277.
1405	1614	8	XLIII, LXII.
1406	523	150	403.
1407	126	116	278.
1408	11	150	406.
1409	145	150	406.
1410	112	150	406.
1411	133	150	407.
1412	1130	150	407.
1413	81	150	408.
1414	39	150	408.
1415	141	150	409.
1416	54	150	409.
1417	41	150	410.
1418	36	150	410.
1419	1646	150	411.
1420	1646	23	292
1421	74	116	280.
1422	143	150	411.
1423	97	116	280.
1424	97	150	411.
1425	237	116	280.
1426	73	150	412.
1427	73	116	281.
1428	615	150	413.
1429	613	150	413.
1430	120	150	414.
1431	115	150	414.
1432	149	150	415.
1433	1647	150	415.
1434	1647	8	LXII
1435	1322	150	415.
1436	1648	8	LXIII
1437	1648	150	416.
1438	87	116	263
1439	554	116	264.
1440	226	116	264.
1441	90	150	370
1442	229	116	265.
1443	620	8	XXXIX
1444	707	8	XL.
1445	364	2	132.
1446	1621	8	LXIII
1447	1622	8	XLVI
1448	227	2	283
1449	1623	8	LV.
1450	103	116	266.
1451	956	116	272.
1452	53	116	267.
1453	1033	8	XLIV.
1454	1031	8	XXXVIII.
1455	1609	8	XXXVIII.
1456	923	116	268.
1457	1628	8	LXII.
1458	1037	8	XXXVIII.
1459	1024	150	361.
1460	596	116	282
1461	99	116	271.
1462	608	150	403.
1463	1023	10	443-444.
1464	627	151	II-1, p. 102.
1465	1650	151	II-1 p. 102
1466	1651	151	II-1 p. 102.
1467	623	8	XLI
1468	1653	151	II-1, p. 103.
1469	1654	151	II-1, p. 105.
1470	1654	8	XLII
1471	1657	151	II-1, p. 106.
1472	1655	151	II-1, p. 103
1473	1658	151	II-1, p. 103.
1474	1659	151	II-1, p. 103.
1475	1660	151	II-1, p. 107.
1476	1662	151	II-1, p. 110
1477	1663	151	II-1, p. 110.
1478	554	151	II-1, p. 110.
1479	1665	151	II-1, p. 110.
1480	1666	151	II-1, p. 111
1481	1668	151	II-1, p. 111.
1482	1669	151	II-1, p. 112.
1483	1672	151	II-1, p. 113
1484	1674	8	XLI
1485	566	8	XLIII.
1486	621	151	II-1, p. 115.
1487	1676	151	II-1, p. 115.
1488	1676	8	XL
1489	620	151	II-1, p. 115.
1490	707	151	II-1, p. 115.
1491	1678	151	II-1, p. 117.
1492	1679	151	II-1, p. 118.
1493	553	151	II-1, p. 118.
1494	1680	151	II-1, p. 119.
1495	1634	149	474.
1496	592	149	473.
1497	1682	149	474.
1498	1683	151	II-1, p. 121.
1499	1683	8	XXXIX of XL
1500	1684	151	II-1, p. 121.
1501	1029	151	II-1, p. 121.
1502	1685	151	II-1, p. 121.
1503	1686	151	II-1, p. 121.
1504	565	151	II-1, p. 121.
1505	1687	151	II-1, p. 122.
1506	1687	8	LXII.
1507	1688	151	II-1, p. 123.
1508	1688	8	LX
1509	1689	151	II-1, p. 124.
1510	1690	151	II-1, p. 124.
1511	1692	151	II-1, p. 125.
1512	1694	151	II-1, p. 126.
1513	584	151	II-1, p. 127.
1514	1694	8	XXXVIII
1515	1034	151	II-1, p. 128.
1516	1609	151	II-1, p. 128.
1517	852	151	II-1, p. 128.
1518	618	151	II-1, p. 130.
1519	1695	151	II-1, p. 131.
1520	1698	151	II-1, p. 136.
1521	1038	8	XL.
1522	581	151	II-1, p. 137.
1523	1699	151	II-1, p. 137.
1524	1700	151	II-1, p. 138.
1525	1702	151	II-1, p. 140.
1526	1703	151	II-1, p. 141.
1527	1704	151	II-1, p.141.
1528	1705	151	II-1, p. 141.
1529	1706	151	II-1, p. 141.
1530	590	151	II-1, p. 201.
1531	629	10	447-448.
1532	1707	151	II-1, p. 143.
1533	1708	151	II-1, p. 143.
1534	1710	151	II-1, p. 144.
1535	1711	151	II-1, p. 145.
1536	1714	150	365.
1537	1728	140	p. 77.
1538	1729	446	nr. 2381.
1539	1039	151	II-1, p. 145.
1540	1730	151	II-1, p. 146.
1541	1731	151	II-1, p. 146.
1542	1731	8	LXII
1543	1733	151	II-1, p. 149.
1544	1734	151	II-1, p. 149.
1545	1546	151	II-1, p. 191.
1546	1735	151	II-1, p. 149.
1547	1736	151	II-1, p. 150.
1548	1588	242	167.
1549	871	151	II-1, p. 152.
1550	588	151	II-1, p. 153.
1551	1738	151	II-1, p. 153.
1552	1738	8	XXXIX
1553	1739	251	177.
1554	1740	151	II-1, p. 155.
1555	1741	151	II-1, p. 156.
1556	1043	151	II-1, p. 157.
1557	1742	151	II-1, p. 161.
1558	1743	151	II-1, p. 162.
1559	1744	8	XXXVII
1560	1697	151	II-1, p. 131.
1561	571	151	II-1, p. 163.
1562	624	151	II-1, p. 163.
1563	1746	151	II-1, p. 164.
1564	638	151	II-1, p. 165.
1565	1044	151	II-1, p. 166.
1566	1748	8	XXXVIII
1567	1749	151	II-1, p. 166.
1568	1750	151	II-1, p. 167.
1569	1751	151	II-1, p. 168.
1570	1752	151	II-1, p. 169.
1571	640	151	II-1, p. 169.
1572	1045	151	II-1, p. 170.
1573	1753	151	II-1, p. 170.
1574	1754	151	II-1, p. 171.
1575	1755	151	II-1, p. 171.
1576	1759	151	II-1, p. 172.
1577	1540	151	II-1, p. 173.
1578	1760	151	II-1, p. 173.
1579	589	151	II-1, p. 173.
1580	1048	151	II-1, p. 173.
1581	1610	151	II-1, p. 173.
1582	607	151	II-1, p. 176.
1583	1762	151	II-1, p. 176.
1584	572	151	II-1, p. 177.
1585	1765	151	II-1, p. 178.
1586	1766	10	484.
1587	1055	151	II-1, p. 178.
1588	605	151	II-1, p. 178.
1589	1768	151	II-1, p. 179.
1590	1769	151	II-1, p. 179.
1591	564	151	II-1, p. 179.
1592	1772	151	II-1, p. 180.
1593	1773	8	XXXIX
1594	1584	141	dl.3, bijlage [3], p. 45
1595	1027	151	II-1, p. 181.
1596	1778	151	II-1, p. 182.
1597	1779	151	II-1, p. 182.
1598	1780	151	II-1, p. 182.
1599	551	151	II-1, p. 185.
1600	1784	151	II-1, p. 188.
1601	1785	151	II-1, p. 188.
1602	1787	151	II-1, p.188.
1603	1060	151	II-1, p. 190.
1604	1789	151	II-1, p. 190.
1605	1790	151	II-1, p. 194.
1606	1791	151	II-1, p. 194.
1607	1792	151	II-1, p. 194.
1608	644	151	II-1, p. 194.
1609	1793	8	XLIII.
1610	539	151	II-1, p. 199.
1611	1035	151	II-1, p. 200.
1612	1794	151	II-1, p. 202.
1613	1795	151	II-1, p. 202.
1614	1796	151	II-1, p. 203.
1615	1798	151	II-1, p. 204
1616	874	10	502.
1617	603	149	473.
1618	1800	149	475.
1619	1024	8	XLIV.
1620	1025	8	XLIV
1621	1801	151	III, p. 428.
1622	433	151	III, p. 431.
1623	1805	151	III, p. 433.
1624	1806	151	III, p. 433.
1625	1807	151	III, p. 433.
1626	1809	151	III, p. 435.
1627	1810	151	III, p. 436
1628	1811	151	III, p. 436.
1629	1812	151	III, p. 437.
1630	1813	151	III, p. 438.
1631	557	151	III, p. 440.
1632	1815	151	III, p. 440.
1633	1747	8	LXII
1634	1818	151	III, p. 458.
1635	1819	151	III, p. 459.
1636	1823	151	III, p. 464.
1637	1825	151	III, p. 467.
1638	1828	151	III, p. 468.
1639	1829	151	III, p. 469.
1640	1553	151	III, p. 471.
1641	1831	151	III, p. 471.
1642	1833	151	I-1, p. 148.
1643	1530	151	I-1, p. 148.
1644	1834	151	I-1, p. 148.
1645	1835	151	I-1, p. 148.
1646	1836	151	I-1, p. 149.
1647	1837	151	I-1, p. 149.
1648	1839	151	I-1, p. 149.
1649	1838	151	I-1, p. 149.
1650	872	149	474.
1651	1840	151	I-1, p. 150.
1652	1841	151	I-1, p. 150.
1653	1842	151	I-1, p. 150.
1654	1843	151	I-1, p. 150.
1655	1844	151	I-1, p. 150.
1656	1845	151	I-1, p. 150.
1657	1846	151	I-1, p. 150.
1658	1847	151	I-1, p. 151.
1659	1848	151	I-1, p. 151.
1660	1849	151	I-1, p. 151.
1661	1850	151	I-1, p. 153.
1662	1851	151	I-1, p. 153.
1663	1852	151	I-1, p. 154.
1664	1854	151	I-1, p. 154.
1665	1026	151	I-1, p. 154.
1666	730	151	I-1, p. 155.
1667	1855	151	I-1, p. 155.
1668	1856	151	I-1, p. 156.
1669	1857	151	I-1, p. 157.
1670	1858	151	I-1, p. 157.
1671	1859	151	I-1, p. 157.
1672	1860	151	I-1, p. 157.
1673	1861	151	I-1, p. 157.
1674	1862	151	I-1, p. 157.
1675	1863	151	I-1, p. 157.
1676	1864	151	I-1, p. 157.
1677	1865	151	I-1, p. 158.
1678	1866	151	I-1, p. 158.
1679	1867	151	I-1, p. 158.
1680	1868	151	I-1, p. 159.
1681	1869	151	I-1, p.159.
1682	1870	151	I-1, p. 159.
1683	1871	151	I-1, p. 159.
1684	1872	151	I-1, p. 159.
1685	1873	151	I-1, p. 160.
1686	1874	151	I-1, p. 160.
1687	1875	151	I-1, p. 160
1688	1853	151	I-1, p. 154.
1689	1876	151	I-1, p. 160
1690	1877	151	I-1, p. 160.
1691	1878	151	I-1, p. 160.
1692	1879	151	I-1, p. 160.
1693	1880	151	I-1, p. 160.
1694	1881	151	I-1, p. 160.
1695	1882	151	I-1, p. 160.
1696	1883	151	I-1, p. 161.
1697	1884	151	I-1, p. 161.
1698	1886	151	I-1, p. 162.
1699	1887	151	I-1, p. 162
1700	1888	151	I-1, p. 162.
1701	1889	151	I-1, p. 162.
1702	1890	444	32-35.
1703	1891	151	I-1, p. 163.
1704	1892	151	I-1, p. 163.
1705	1893	151	I-1, p. 163.
1706	1894	151	I-1, p. 163.
1707	1895	151	I-1, p. 163.
1708	1896	151	I-1, p. 163.
1709	1897	151	I-1, p. 163.
1710	1898	151	I-1, p. 163.
1711	1899	151	I-1, p. 163.
1712	1900	151	I-1, p. 164.
1713	1901	151	I-1, p. 164.
1714	1902	151	I-1, p. 164.
1715	1903	151	I-1, p. 164.
1716	1904	151	I-1, p. 164.
1717	1905	151	I-1, p. 164.
1718	1906	151	I-1, p. 165.
1719	1907	8	XXXVII
1720	1908	151	I-1, p. 166.
1721	1909	151	I-1, p. 166.
1722	1910	151	I-1, p. 166.
1723	1911	151	I-1, p. 166.
1724	1912	151	I-1, p. 166.
1725	1913	151	I-1, p. 166.
1726	1914	151	I-1, p. 166.
1727	1915	151	I-1, p. 166.
1728	1916	151	I-1, p. 167.
1729	1917	8	XXXVII
1730	1917	151	I-1, p. 167.
1731	1918	151	I-1, p. 167.
1732	1919	151	I-1, p. 167.
1733	1920	151	I-1, p. 168.
1734	1921	151	I-1, p. 168.
1735	1922	151	I-1, p. 169.
1736	1923	151	I-1, p. 169.
1737	1924	151	I-1, p. 169.
1738	1925	151	I-1, p. 169.
1739	1926	151	I-1, p. 169.
1740	1927	151	I-1, p. 169.
1741	1928	151	I-1, p. 170.
1742	1929	151	I-1, p. 170.
1743	1930	151	I-1, p. 170.
1744	1932	151	I-1, p. 172.
1745	1933	151	I-1, p. 172.
1746	1934	151	I-1, p. 172.
1747	1935	151	I-1, p. 172.
1748	1936	151	I-1, p. 172.
1749	1937	151	I-1, p. 172.
1750	1938	151	I-1, p. 172.
1751	1939	151	I-1, p. 173.
1752	1940	151	I-1, p. 173.
1753	1941	151	I-1, p. 173.
1754	1942	151	I-1, p. 173.
1755	1943	151	I-1, p. 173.
1756	1944	151	I-1, p. 173.
1757	1629	151	I-1, p. 175.
1758	1946	151	I-1, p. 175.
1759	1947	151	I-1, p. 175.
1760	1948	151	I-1, p. 176.
1761	1949	151	I-1, p. 176.
1762	1950	151	I-1, p. 176.
1763	1951	151	I-1, p. 176.
1764	1952	151	I-1, p. 176.
1765	1953	151	I-1, p. 177.
1766	1953	8	XXXVIII.
1767	1954	8	XXXVII
1768	1954	151	I-1, p. 177.
1769	1955	151	I-1, p. 178.
1770	1956	151	I-1, p. 178.
1771	1574	141	dl.3, bijlage [3] p.42 en 47
1772	1957	151	I-1, p. 178.
1773	1957	8	LXI.
1774	1958	151	I-1, p. 179.
1775	1959	151	I-1, p. 179.
1776	1960	151	I-1, p. 179.
1777	1961	151	I-1, p. 179.
1778	1962	151	I-1, p. 179.
1779	1963	151	I-1, p. 179.
1780	1964	151	I-1, p. 179.
1781	1965	151	I-1, p. 179.
1782	1966	151	I-1, p. 179.
1783	1967	151	I-1, p. 179.
1784	1968	151	I-1, p. 180.
1785	1969	151	I-1, p. 180.
1786	1970	151	I-1, p. 180.
1787	1971	151	I-1, p. 181.
1788	1972	151	I-1, p. 181.
1789	1973	151	I-1, p. 181.
1790	1974	151	I-1, p. 181.
1791	1975	151	I-1, p. 181.
1792	1976	151	I-1, p. 181.
1793	1977	151	I-1, p. 182.
1794	1977	8	XXXVII.
1795	1978	151	I-1, p. 182.
1796	1979	151	I-1, p. 240.
1797	1981	151	I-1, p. 173.
1798	1983	151	I-1, p. 182.
1799	1984	151	I-1, p. 183.
1800	1985	151	I-1, p. 184.
1801	1986	151	I-1, p. 185.
1802	1987	151	I-1, p. 185.
1803	1988	151	I-1, p. 186.
1804	1989	151	I-1, p. 186.
1805	1990	151	I-1, p. 188.
1806	1991	151	I-1, p. 188.
1807	1992	151	I-1, p. 189.
1808	1993	151	I-1, p. 189.
1809	1994	151	I-1, p. 189.
1810	1995	151	I-1, p. 189.
1811	1630	8	LXI.
1812	1630	151	I-1, p. 190.
1813	1996	151	I-1, p. 190.
1814	1997	151	I-1, p. 191.
1815	1998	151	I-1, p. 191.
1816	1999	151	I-1, p. 191.
1817	2001	151	I-1, p. 192.
1818	2002	151	I-1, p. 193.
1819	2003	151	I-1, p. 193.
1820	2004	151	I-1, p. 193.
1821	2005	151	I-1, p. 193.
1822	2007	151	I-1, p. 169.
1823	2006	151	I-1, p. 194.
1824	2008	151	I-1, p. 194.
1825	2009	151	I-1, p. 194.
1826	2010	151	I-1, p. 194.
1827	2011	151	I-1, p. 194.
1828	2012	151	I-1, p. 194.
1829	2013	151	I-1, p. 195.
1830	2014	151	I-1, p. 195.
1831	2015	151	I-1, p. 196.
1832	2016	151	I-1, p. 197.
1833	2017	151	I-1, p. 197.
1834	2018	151	I-1, p. 197.
1835	2019	151	I-1, p. 197.
1836	2020	151	I-1, p. 197.
1837	2021	151	I-1, p. 197
1838	2022	151	I-1, p. 197.
1839	2023	151	I-1, p. 198.
1840	2024	151	I-1, p. 198.
1841	2025	151	I-1, p. 198.
1842	2026	151	I-1, p. 198.
1843	2027	151	I-1, p. 198.
1844	2028	151	I-1, p. 198.
1845	2030	151	I-1, p. 198.
1846	2031	151	I-1, p. 199.
1847	2033	151	I-1, p. 199.
1848	2032	151	I-1, p. 199.
1849	2034	151	I-1, p. 200.
1850	2035	151	I-1, p. 200.
1851	2036	151	I-1, p. 200.
1852	2037	151	I-1, p. 200.
1853	2038	151	I-1, p. 200.
1854	2039	151	I-1, p. 157.
1855	2040	151	I-1, p. 190.
1856	2041	151	I-1, p. 154.
1857	2042	151	I-1, p. 200.
1858	2043	151	I-1, p. 201.
1859	2044	151	I-1, p. 201.
1860	2045	151	I-1, p. 201.
1861	2046	151	I-1, p. 201.
1862	2047	151	I-1, p. 201.
1863	2048	151	I-1, p. 201.
1864	2049	151	I-1, p. 202.
1865	2050	151	I-1, p. 202.
1866	2051	151	I-1, p. 202.
1867	2052	151	I-1, p. 202.
1868	2053	151	I-1, p. 203.
1869	2054	151	I-1, p. 203.
1870	2055	151	I-1, p. 203.
1871	2056	151	I-1, p. 203.
1872	2057	151	V, p. 458.
1873	2059	151	II-1, p. 157.
1874	2060	151	I-1, p. 204.
1875	2061	151	I-1, p. 204
1876	2063	151	I-1, p. 205.
1877	2064	151	I-1, p. 205.
1878	2065	151	I-1, p. 205.
1879	2066	151	I-1, p. 206.
1880	2067	151	I-1. p. 206.
1881	2068	151	I-1, p. 207.
1882	2069	151	I-1, p. 207.
1883	2070	151	I-1, p. 207.
1884	2071	151	I-1, p. 207.
1885	2075	151	I-1, p. 210.
1886	2076	151	I-1, p. 211.
1887	707	10	451-452.
1888	2077	151	I-1, p. 211.
1889	2078	151	I-1, p. 211.
1890	2079	151	I-1, p. 211.
1891	2080	151	I-1, p. 211.
1892	2081	151	I-1, p. 212.
1893	2082	151	I-1, p. 212.
1894	2083	151	I-1, p. 213.
1895	2084	151	I-1, p. 214.
1896	2085	151	I-1, p. 214.
1897	2086	151	I-1, p. 214.
1898	2087	151	I-1, p. 214.
1899	2088	151	I-1, p. 214.
1900	2089	151	I-1, p. 214.
1901	2090	151	I-1, p. 214.
1902	2091	151	I-1, p. 215.
1903	2092	151	I-1, p. 215.
1904	2093	151	I-1, p. 215.
1905	2094	151	I-1, p. 215
1906	2095	151	I-1, p. 215.
1907	2096	151	I-1, p. 215.
1908	2097	151	I-1, p. 216.
1909	2098	151	I-1, p. 216.
1910	2099	151	I-1, p. 217.
1911	2100	151	I-1, p. 218.
1912	2101	151	I-1, p. 219.
1913	2102	151	I-1, p. 219.
1914	2103	151	I-1, p. 219.
1915	2104	151	I-1, p. 219.
1916	2105	151	I-1, p. 220.
1917	2106	151	I-1, p. 221.
1918	2107	151	I-1, p. 222.
1919	2108	151	I-1, p. 222.
1920	2109	151	I-1, p. 222.
1921	2111	151	I-1, p. 222.
1922	2112	151	I-1, p. 222.
1923	2114	151	I-1, p. 223.
1924	2115	151	I-1, p. 223.
1925	2116	151	I-1, p. 224.
1926	2117	151	I-1, p. 225.
1927	2118	151	I-1, p. 225.
1928	2119	151	I-1, p. 225.
1929	2120	151	I-1, p. 225.
1930	2121	151	I-1, p. 225.
1931	2122	151	I-1, p. 225.
1932	2123	151	I-1, p. 226.
1933	2124	151	I-1, p. 226.
1934	2125	151	I-1, p. 226.
1935	2126	151	I-1, p. 226.
1936	2127	151	I-1, p. 226.
1937	2128	151	I-1, p. 227.
1938	2072	151	I-1, p. 207.
1939	2062	151	I-1, p. 205.
1940	2129	151	I-1, p. 227.
1941	2130	151	I-1, p. 227.
1942	2131	151	I-1, p. 228.
1943	2133	151	I-1, p. 228.
1944	2134	151	I-1, p. 228.
1945	2135	151	I-1, p. 229.
1946	1536	151	I-1, p. 230.
1947	2138	151	I-1, p. 229.
1948	2139	151	I-1, p. 229.
1949	2140	151	I-1, p. 230.
1950	2141	151	I-1, p. 230.
1951	2142	151	I-1, p. 230.
1952	2144	151	I-1, p. 231.
1953	2145	151	I-1, p. 231.
1954	2146	151	I-1, p. 231.
1955	2147	151	I-1, p. 232.
1956	2148	151	I-1, p. 232.
1957	2149	151	I-1, p. 232.
1958	2151	151	I-1, p. 233.
1959	2152	151	I-1, p. 233.
1960	2153	151	I-1, p. 234.
1961	2154	151	I-1, p. 234.
1962	1612	151	I-1, p. 235.
1963	2155	151	I-1, p. 235.
1964	2156	151	I-1, p. 235.
1965	2157	151	I-1, p. 235.
1966	2158	151	I-1, p. 235.
1967	2159	8	XXXVI.
1968	2160	151	I-1, p. 235.
1969	2161	151	I-1, p. 236.
1970	2162	151	I-1, p. 236.
1971	2163	151	I-1, p. 236.
1972	2164	151	I-1, p. 237.
1973	2165	151	I-1, p. 237.
1974	2166	151	I-1, p. 237.
1975	2167	151	I-1, p. 237.
1976	2168	151	I-1, p. 238.
1977	2169	151	I-1, p. 237.
1978	2170	151	I-1, p. 238.
1979	2171	151	I-1, p. 238.
1980	2172	151	I-1, p. 238.
1981	2173	151	I-1, p. 238.
1982	2174	151	I-1, p. 238.
1983	2175	151	I-1, p. 238.
1984	2176	151	I-1, p. 239.
1985	1613	151	I-1, p. 239.
1986	2177	151	I-1, p. 239.
1987	2178	151	I-1, p. 239.
1988	2178	8	XXXIX.
1989	1056	151	I-1, p. 239.
1990	2179	151	I-1, p. 240.
1991	1537	151	I-1, p. 241.
1992	2181	151	I-1, p. 240.
1993	2182	151	I-1, p. 241.
1994	2183	151	I-1, p. 241.
1995	2184	151	I-1, p. 241.
