	IDRegent	IDBron	deel en paginanummer
857	362	141	44 (1989) 193.
858	363	141	44 (1989) 189.
859	364	26	4, 13.
860	365	26	4, 9.
861	365	135	7 (1890) 147, 14 (1901) 44.
862	366	26	5, 337.
863	367	26	4, 127.
864	368	19	232, 243.
865	368	141	16 (1961) 61.
866	369	19	233.
867	370	19	237.
868	370	117	16.
869	370	134	82 (1965) 155.
870	371	15	43 (1957) 14.
871	371	19	237.
872	371	117	16.
873	372	19	220.
874	372	117	16, 17.
875	373	19	220.
876	373	117	17.
877	373	135	16 (1903) 321.
878	374	19	220.
879	374	81	144.
880	374	117	17.
881	375	19	220.
882	375	81	143.
883	375	117	17.
884	376	19	220.
885	376	117	17.
886	377	15	43 (1957) 26.
887	377	19	220.
888	377	117	17.
889	378	19	220.
890	378	117	17.
891	379	19	220.
892	379	117	17.
893	379	135	16 (1903) 319.
894	380	19	221.
895	380	117	18.
896	381	19	221.
897	381	117	19.
898	381	136	2 (1898) 41.
899	382	19	221.
900	382	117	19.
901	382	134	59 (1941) 181.
902	383	19	221.
903	383	117	19.
904	383	149	5 (1996) 57.
905	384	19	221.
906	384	117	19.
907	385	19	221.
908	385	117	20.
909	386	19	222.
910	386	117	20.
911	386	134	52 (1934) 366.
912	387	19	222.
913	387	117	20.
914	388	19	222.
915	388	117	20, 21.
916	389	19	221.
917	389	117	20.
918	390	15	23 (1937) 33.
919	390	19	222.
920	390	117	20.
921	391	19	222.
922	391	117	21.
923	392	19	222.
924	392	81	47.
925	392	117	21.
926	393	19	222.
927	393	117	21.
928	393	134	52 (1934) 367.
929	394	15	20 (1931-1932) 11.
930	394	19	222.
931	394	117	22, 23.
932	395	19	222.
933	395	117	23.
934	396	19	222.
935	396	117	23.
936	398	4	82 (1992) 319.
937	399	4	82 (1992) 319.
938	399	6	2, 659.
939	399	125	9 (1955) 115.
940	400	4	82 (1992) 319.
941	400	6	2, 660.
942	401	4	82 (1992) 318.
943	402	4	82 (1992) 318.
944	403	38	1 (1900) 143.
945	404	134	33 (1915) 74.
946	404	192	archief Raad van Brabant, inv. nr. 7, f. 372.
947	405	134	33 (1915) 74.
948	406	120	90.
949	406	134	33 (1915) 76.
950	406	149	7 (1998) 127.
951	406	176	
952	407	134	33 (1915) 110.
953	408	134	33 (1915) 114.
954	409	134	33 (1915) 149.
955	409	136	22 (1918) 160.
956	410	4	41 (1943/1948) 173.
957	410	8	85.
958	410	134	33 (1915) 150.
959	411	40	
960	411	120	84.
961	411	149	7 (1998) 188.
962	411	176	
963	412	120	89.
964	412	134	32 (1914) 330.
965	412	149	7 (1998) 122.
966	412	176	
967	413	120	88.
968	413	149	7 (1998) 21.
969	413	176	
970	414	16	1, 265.
971	414	134	33 (1915) 222.
972	415	132	198
973	415	134	33 (1915) 227.
974	415	188	1, 494.
975	416	8	83.
976	416	43	374.
977	416	134	33 (1915) 229.
978	417	134	33 (1915) 231, 46 (1928) 134.
979	418	15	8 (1917) 123.
980	418	134	33 (1915) 239.
981	419	134	33 (1915) 284.
982	420	134	33 (1915) 342, 34 (1916) 26 (verbeteringen).
983	421	134	34 (1916) 25.
984	421	135	9 (1892) 100.
985	422	6	2, 640.
986	423	4	83 (1993) 270.
987	423	15	40 (1954) 152.
988	425	125	25 (1971) 164.
989	425	135	10 (1893) 2.
990	426	125	25 (1971) 161.
991	426	195	11 (1904) 86.
992	427	125	25 (1971) 160.
993	427	195	11 (1904) 83.
994	428	8	85, 182.
995	429	137	2 (1907) 82.
996	430	135	9 (1892) 221.
997	431	137	2 (1907) 82.
998	432	4	85 (1995) 217.
999	433	15	20 (1931-1932) 191.
1000	433	48	181.
1001	434	41	
1002	434	120	86.
1003	434	149	7 (1998) 187.
1004	435	40	
1005	435	120	84.
1006	435	125	24 (1970) 94.
1007	435	176	
1008	436	41	
1009	436	120	87.
1010	436	149	7 (1998) 125.
1011	437	120	83.
1012	437	134	32 (1914) 364.
1013	437	176	
1014	438	40	
1015	438	120	87.
1016	438	149	7 (1998) 189.
1017	438	176	
1018	439	40	
1019	439	41	
1020	439	120	84.
1021	439	132	126.
1022	439	176	
1023	442	125	15 (1961) 37.
1024	443	115	
1025	443	125	15 (1961) 39.
1026	444	125	9 (1955) 115, 15 (1961) 43.
1027	445	115	
1028	445	125	9 (1955) 119, 15 (1961) 44.
1029	446	19	238.
1030	446	72	77.
1031	447	10	342.
1032	447	19	238.
1033	448	19	238.
1034	449	10	359.
1035	449	19	238.
1036	450	19	238.
1037	450	72	65.
1038	450	191	144.
1039	451	10	302.
1040	451	19	238.
1041	451	191	143.
1042	452	10	316.
1043	452	19	223.
1044	453	10	342.
1045	453	19	223.
1046	453	80	141.
1047	453	191	145.
1048	454	10	371.
1049	454	19	223.
1050	455	10	361.
1051	455	19	224.
1052	455	191	145.
1053	456	10	328.
1054	456	19	224.
1055	457	10	365.
1056	457	19	224.
1057	457	191	145.
1058	459	10	361.
1059	459	19	224.
1060	459	191	147.
1061	460	10	301.
1062	460	19	224.
1063	460	191	147.
1064	461	10	347.
1065	461	19	224.
1066	461	191	147.
1067	462	10	289.
1068	462	19	224.
1069	462	135	9 (1892) 97.
1070	462	191	147.
1071	463	10	289.
1072	463	15	42 (1956) 13.
1073	463	19	224.
1074	463	135	9 (1892) 97.
1075	533	19	229.
1076	534	19	229.
1077	535	19	229.
1078	536	19	229.
1079	537	19	229.
1080	538	19	229.
1081	538	135	9 (1892) 100.
1082	539	15	12 (1921-1922) 295.
1083	539	19	229.
1084	539	141	12 (1957) 152.
1085	540	19	229.
1086	540	134	43 (1925) 121.
1087	541	19	229.
1088	541	141	12 (1957) 150.
1089	542	19	229.
1090	542	141	12 (1957) 154.
1091	543	19	242.
1092	543	147	(1995) 99.
1093	544	19	242.
1094	544	134	46 (1928) 136.
1095	544	147	(1995) 98.
1096	545	19	242.
1097	545	147	(1995) 99.
1098	546	19	230.
1099	546	147	(1995) 99.
1100	547	19	242.
1101	547	147	(1995) 98.
1102	548	19	242.
1103	548	147	(1995) 99.
1104	549	19	242.
1105	549	147	(1995) 99.
1106	550	19	242.
1107	550	147	(1995) 99.
1108	551	19	230.
1109	551	147	(1995) 100.
1110	552	19	230.
1111	552	147	(1995) 100.
1112	553	19	230.
1113	553	147	(1995) 100.
1114	554	19	231.
1115	554	147	(1995) 100.
1116	555	19	230.
1117	555	147	(1995) 100.
1118	556	19	230.
1119	556	147	(1995) 100.
1120	557	19	230.
1121	557	147	(1995) 100.
1122	558	19	230.
1123	558	147	(1995) 100.
1124	559	19	230.
1125	559	147	(1995) 100.
1126	560	19	230.
1127	560	147	(1995) 100.
1128	561	141	16 (1961) 240.
1129	562	15	39 (1953) 153.
1130	563	8	100.
1131	563	192	archief Raad van Brabant, inv. nr. 7, f. 436.
1132	564	8	115.
1133	564	125	46 (1992) 145.
1134	564	192	archief Raad van Brabant, inv. nr. 3, f. 243.
1135	565	8	112.
1136	567	6	1, 300.
1137	568	4	44 (1951) 343.
1138	568	8	270.
1139	569	19	231.
1140	569	147	(1995) 100.
1141	570	19	231.
1142	570	147	(1995) 100.
1143	571	15	12 (1921-1922) 295.
1144	571	19	231.
1145	571	147	(1995) 100.
1146	572	19	231.
1147	572	147	(1995) 101.
1148	573	19	231.
1149	573	147	(1995) 101.
1150	574	19	231.
1151	574	147	(1995) 101.
1152	575	19	231.
1153	575	147	(1995) 101.
1154	576	19	231.
1155	576	147	(1995) 101.
1156	577	19	231.
1157	577	147	(1995) 101.
1158	578	19	231.
1159	578	147	(1995) 101.
1160	579	19	232.
1161	579	147	(1995) 101.
1162	580	19	232.
1163	580	147	(1995) 101.
1164	581	19	232.
1165	581	147	(1995) 101.
1166	582	19	231.
1167	582	147	(1995) 101.
1168	583	19	232.
1169	583	147	(1995) 101.
1170	584	19	243.
1171	584	141	16 (1961) 62.
1172	585	19	243.
1173	585	141	16 (1961) 61.
1174	586	19	243.
1175	586	141	16 (1961) 66.
1176	587	19	243.
1177	587	141	16 (1961) 62.
1178	588	19	243.
1179	588	141	16 (1961) 60.
1180	589	19	243.
1181	589	141	16 (1961) 60.
1182	590	19	232.
1183	590	141	16 (1961) 63.
1184	591	19	232.
1185	591	141	16 (1961) 66.
1186	592	19	232.
1187	592	141	16 (1961) 61
1188	593	19	232.
1189	593	141	16 (1961) 62.
1190	594	19	232.
1191	594	141	16 (1961) 62.
1192	595	19	233.
1193	596	19	233.
1194	597	19	232.
1195	597	141	16 (1961) 65.
1196	598	19	233.
1197	599	19	233.
1198	600	19	233.
1199	601	19	233.
1200	602	19	233.
1201	603	19	233.
1202	604	19	233.
1203	605	19	233.
1204	606	19	233.
1205	607	19	233.
1206	608	19	233.
1207	609	19	233.
1208	610	19	234.
1209	611	19	233.
1210	612	50	480.
1211	613	135	9 (1892) 169.
1212	613	137	1 (1906) 84.
1213	614	16	3, 384.
1214	614	137	1 (1906) 91.
1215	615	16	3, 389.
1216	615	137	1 (1906) 61.
1217	616	16	9, 43.
1218	616	137	1 (1906) 90.
1219	617	134	69 (1952) 271.
1220	618	125	5 (1951) 170.
1221	618	136	14 (1910) 354.
1222	619	33	1, 214.
1223	619	136	14 (1910) 358.
1224	620	33	1, 213.
1225	620	189	81.
1226	621	4	82 (1992) 90.
1227	621	138	3 (1874) 330.
1228	622	4	82 (1992) 90.
1229	622	135	4 (1887) 45.
1230	622	138	4 (1874) 331.
1231	623	19	244.
1232	623	116	28 (1996) 19.
1233	623	136	23 (1919) 142.
1234	624	19	244.
1235	624	116	28 (1996) 19.
1236	625	19	244.
1237	625	116	28 (1996) 19.
1238	626	6	1, 426.
1239	626	19	234.
1240	626	116	28 (1996) 19.
1241	626	146	Oud archief Purmerend, inv. nr. 94, resolutie vroedschap 17 mei 1701.
1242	627	19	234.
1243	628	19	234.
1244	628	116	28 (1996) 19.
1245	629	19	234.
1246	629	116	28 (1996) 19.
1247	630	19	234.
1248	630	116	28 (1996) 19.
1249	631	19	234.
1250	631	116	28 (1996) 19.
1251	632	19	234.
1252	633	19	234.
1253	633	116	28 (1996) 19.
1254	634	6	1, 427.
1255	634	19	234.
1256	634	116	28 (1996) 20.
1257	635	19	234.
1258	635	116	28 (1996) 19.
1259	636	19	235.
1260	636	116	28 (1996) 20.
1261	637	19	235.
1262	637	116	28 (1996) 20.
1263	638	19	234.
1264	638	116	28 (1996) 20.
1265	639	19	235.
1266	639	116	28 (1996) 20.
1267	639	136	13 (1909) 314.
1268	640	19	235.
1269	640	116	28 (1996) 20.
1270	641	19	235.
1271	641	116	28 (1996) 20.
1272	642	19	235.
1273	642	116	28 (1996) 20.
1274	642	135	9 (1892) 99.
1275	643	19	235.
1276	643	116	28 (1996) 20.
1277	644	19	235.
1278	644	116	28 (1996) 20.
1279	645	19	235.
1280	645	116	28 (1996) 20.
1281	646	19	235.
1282	646	116	28 (1996) 21.
1283	647	19	235.
1284	647	116	28 (1996) 21.
1285	647	136	23 (1919) 140.
1286	648	125	25 (1971) 162.
1287	649	15	62 (1976) 171..
1288	650	15	24 (1938) 46.
1289	651	9	373.
1290	652	29	55.
1291	653	29	63.
1292	653	36	1119.
1293	654	16	3, 1365.
1294	654	29	28.
1295	654	135	1 (1883-1884) nr. 81, 3.
1296	655	29	66.
1297	655	134	49 (1931) 108.
1298	656	29	74.
1299	657	29	81.
1300	658	29	80.
1301	659	29	94.
1302	660	29	84.
1303	660	132	129.
1304	661	16	2, 523.
1305	662	29	128.
1306	662	176	
1307	663	29	141.
1308	664	29	132
1309	665	29	121.
1310	666	29	167.
1311	666	125	35 (1981) 85.
1312	668	29	174.
1313	668	176	
1314	669	29	187.
1315	670	16	2, 128.
1316	670	29	168.
1317	670	176	
1318	671	29	189.
1319	672	16	2, 210.
1320	672	29	199.
1321	673	29	195.
1322	673	176	
1323	674	16	1, 1251.
1324	674	29	203.
1325	674	176	
1326	675	29	186.
1327	676	29	212.
1328	676	176	
1329	677	29	215.
1330	677	176	
1331	678	29	217.
1332	679	29	238.
1333	679	36	1154.
1334	680	29	236.
1335	681	29	234.
1336	681	176	
1337	682	29	241.
1338	683	29	250.
1339	684	29	263.
1340	685	29	256.
1341	686	29	273.
1342	687	16	2, 141.
1343	687	29	254.
1344	688	15	19 (1930) 71.
1345	688	29	270.
1346	689	29	280.
1347	690	29	276.
1348	691	29	292.
1349	692	29	293.
1350	693	29	293.
1351	694	29	303.
1352	695	29	302.
1353	696	4	45 (1952) 354.
1354	696	29	309.
1355	697	29	316.
1356	698	4	45 (1952) 142.
1357	698	125	9 (1955) 124.
1358	699	45	
1359	699	136	9 (1905) 322.
1360	700	45	
1361	700	125	9 (1955) 111.
1362	701	115	
1363	701	135	10 (1893) 186.
1364	702	115	
1365	703	115	
1366	703	125	35 (1981) 229.
1367	704	115	
1368	704	135	9 (1892) 145.
1369	705	55	27.
1370	705	135	9 (1892) 194.
1371	706	141	44 (1989) 171.
1372	707	136	22 (1918) 261.
1373	708	15	7 (1916) 188.
1374	708	31	628.
1375	709	16	3, 382.
1376	709	137	1 (1906) 88.
1377	710	38	1 (1900) 145.
1378	714	29	240.
1379	715	15	31 (1945)  8.
1380	715	29	327.
1381	716	10	307.
1382	716	19	224.
1383	716	191	150.
1384	717	16	2, 1536.
1385	717	142	112.
1386	718	19	221.
1387	718	117	20.
1388	719	19	222.
1389	719	134	59 (1941) 182.
1390	719	178	10 (1974) 114-132.
1391	720	141	44 (1989) 169.
1392	721	141	44 (1989) 170.
1393	722	67	8.
1394	722	141	44 (1989) 172.
1395	723	141	44 (1989) 176.
1396	724	67	9.
1397	725	141	44 (1989) 182.
1398	726	141	44 (1989) 183.
1399	727	141	44 (1989) 183.
1400	728	141	44 (1989) 186.
1401	729	141	44 (1989) 187.
1402	730	141	44 (1989) 189.
1403	731	141	44 (1989) 192.
1404	731	174	506.
1405	732	24	
1406	732	141	44 (1989) 192.
1407	733	15	63 (1977) 200.
1408	733	33	1, 216.
1409	734	15	63 (1977) 201.
1410	734	33	1, 216.
1411	735	33	1, 216.
1412	735	125	5 (1951) 159.
1413	736	115	
1414	737	115	
1415	737	125	40 (1986) 208.
1416	738	16	9, 600.
1417	739	125	40 (1986) 214.
1418	740	134	33 (1915) 234.
1419	740	149	8 (1999) 15.
1420	741	134	33 (1915) 285.
1421	741	149	7 (1998) 225.
1422	742	134	24 (1906) 197, 34 (1916) 47.
1423	742	149	7 (1998) 226.
1424	743	9	418.
1425	745	4	80 (1989) 46.
1426	745	9	375.
1427	745	113	292.
1428	746	9	400.
1429	747	9	408.
1430	747	15	36 (1950) 244.
1431	748	29	340.
1432	749	29	XVIII, 344.
1433	750	6	2, 828.
1434	751	6	2, 853.
1435	752	6	2, 901.
1436	753	6	2, 928.
1437	754	6	2, 945.
1438	755	6	2, 969.
1439	755	15	79 (1995/1996) 161.
1440	756	19	227.
1441	756	114	
1442	756	132	181.
1443	757	136	22 (1918) 347.
1444	758	19	227.
1445	758	78	244.
1446	758	191	136.
1447	759	15	43 (1957) 16.
1448	759	19	222.
1449	759	117	20.
1450	760	19	222.
1451	760	117	21.
1452	761	15	43 (1957) 17.
1453	761	19	222.
1454	761	132	186.
1455	762	15	23 (1937) 33.
1456	762	19	222.
1457	762	117	22.
1458	763	24	
1459	764	125	27 (1973) 329.
1460	765	16	5, 384.
1461	765	125	27 (1973) 335.
1462	766	125	28 (1974) 242.
1463	767	6	1, 192.
1464	767	125	28 (1974) 247.
1465	768	16	6, 279.
1466	768	125	28 (1974) 258.
1467	769	125	29 (1975) 210.
1468	770	16	3, 382.
1469	770	125	29 (1975) 219.
1470	771	125	29 (1975) 223.
1471	772	125	29 (1975) 227.
1472	773	125	29 (1975) 231.
1473	773	132	195.
1474	774	125	29 (1975) 239.
1475	774	132	195.
1476	775	125	29 (1975) 245.
1477	776	125	29 (1975) 255.
1478	776	136	22 (1918) 206.
1479	777	125	29 (1975) 260.
1480	777	188	2, 684.
1481	779	6	1, 76.
1482	780	6	1, 114.
1483	781	6	1, 131.
1484	782	6	1, 268.
1485	783	6	1, 147.
1486	784	6	1, 102.
1487	785	6	1, 140.
1488	786	6	1, 191.
1489	787	6	1, 258.
1490	788	6	1, 245.
1491	789	6	1, 266.
1492	789	15	2 (1911) 169.
1493	790	6	1, 168.
1494	791	6	1, 37.
1495	792	6	1, 239.
1496	793	6	1, 288.
1497	794	6	1, 274.
1498	795	6	1, 352.
1499	796	6	1, 331.
1500	797	6	1, 279.
1501	798	6	1, 327.
1502	799	6	1, 346.
1503	800	6	1, 422.
1504	800	15	2 (1911) 169.
1505	801	4	79 (1988) 174.
1506	801	6	1, 364.
1507	802	6	1, 175.
1508	803	6	1, 355.
1509	804	6	1, 505.
1510	805	6	1, 447.
1511	806	6	1, 348.
1512	807	6	1, 489.
1513	808	6	1, 494.
1514	809	6	1, 478.
1515	810	6	1, 544.
1516	811	6	1, 467.
1517	812	6	1, 76.
1518	813	6	1, 537.
1519	813	27	19.
1520	814	6	1, 481.
1521	815	6	2, 571.
1522	816	6	2, 591.
1523	817	6	2, 568.
1524	818	6	2, 599.
1525	819	6	2, 640.
1526	820	6	2, 668.
1527	821	6	2, 627.
1528	822	6	2, 687.
1529	823	6	2, 648.
1530	824	6	2, 664.
1531	825	6	2, 794.
1532	826	6	2, 700.
1533	827	6	2, 752.
1534	828	6	2, 751.
1535	829	6	2, 759.
1536	830	6	2, 739.
1537	833	4	87 (1998) 249.
1538	833	9	396.
1539	833	27	107.
1540	834	9	410.
1541	835	9	373.
1542	836	9	387.
1543	837	9	385.
1544	838	9	394.
1545	839	9	383.
1546	839	15	14 (1924) 75.
1547	840	9	390.
1548	841	9	374.
1549	842	9	392.
1550	843	9	390.
1551	844	9	414.
1552	845	9	391.
1553	845	15	16 (1926) 253.
1554	846	9	416.
1555	847	58	
1556	847	131	
1557	848	58	
1558	848	131	
1559	850	131	
1560	850	134	55 (1937) 263.
1561	851	128	395.
1562	851	131	
1563	853	121	
1564	853	131	
1565	853	151	2, 419.
1566	854	128	392.
1567	855	128	413.
1568	856	131	
1569	857	131	
1570	857	137	1 (1906) 148.
1571	858	131	
1572	862	131	
1573	862	136	5 (1901) 79.
1574	863	131	
1575	863	137	2 (1907) 333.
1576	864	24	collectie Muusse.
1577	864	131	
1578	865	24	collectie Muusse.
1579	865	131	
1580	866	24	
1581	867	24	exemplaar collectie Van Rijn.
1582	867	131	
1583	869	9	402.
1584	870	24	
1585	871	24	
1586	872	9	401.
1587	873	131	
1588	874	9	404.
1589	874	131	
1590	875	11	336.
1591	875	15	57 (1971) 87.
1592	876	11	334.
1593	877	11	334.
1594	878	11	353.
1595	879	11	342.
1596	880	11	342.
1597	881	11	358.
1598	882	11	355.
1599	883	11	355.
1600	885	11	340.
1601	885	67	13.
1602	886	11	340.
1603	888	11	346.
1604	889	11	379.
1605	890	11	371.
1606	890	125	48 (1994) 100.
1607	890	134	93 (1977) 216.
1608	892	11	372.
1609	893	11	374.
1610	894	11	375.
1611	895	11	376.
1612	896	11	350.
1613	897	11	351.
1614	899	11	338.
1615	899	135	9 (1892) 147.
1616	900	11	326.
1617	901	11	329.
1618	903	9	380.
1619	904	61	8.
1620	905	61	11.
1621	906	61	14.
1622	906	125	44 (1990) 134.
1623	908	61	17.
1624	909	61	7.
1625	910	61	6.
1626	911	24	
1627	911	61	10.
1628	912	61	10.
1629	913	131	
1630	914	131	
1631	915	131	
1632	916	131	
1633	917	131	
1634	918	11	363.
1635	919	61	18.
1636	920	61	2.
1637	921	61	1.
1638	922	61	5.
1639	923	61	3.
1640	924	61	16.
1641	925	61	6.
1642	926	61	17.
1643	927	61	8.
1644	928	61	9.
1645	929	61	9.
1646	930	61	18.
1647	931	61	9.
1648	932	61	15.
1649	933	61	1.
1650	934	61	12.
1651	935	61	6.
1652	936	61	16.
1653	937	61	17.
1654	939	61	7.
1655	940	7	XLIX.
1656	940	61	13.
1657	940	137	1 (1906) 349.
1658	941	11	368.
1659	941	67	12.
1660	943	61	1.
1661	943	132	195.
1662	944	61	15.
1663	944	136	8 (1904) 447.
1664	945	61	16.
1665	946	61	15.
1666	948	61	16.
1667	949	61	14.
1668	950	61	11.
1669	951	61	12.
1670	952	61	9.
1671	953	61	7.
1672	954	61	4.
1673	955	61	3.
1674	956	61	9.
1675	957	63	
1676	957	148	Collectie Van der Lely, inv. nr. 7, f. 51v.
1677	958	63	
1678	958	134	75 (1958) 74.
1679	958	148	Collectie Van der Lely, inv. nr. 7, f. 54.
1680	959	63	
1681	959	148	Collectie Van der Lely, inv. nr. 7, f. 50v.
1682	960	63	
1683	960	148	Collectie Van der Lely, inv. nr. 7, f. 45v.
1684	961	63	
1685	961	65	
1686	961	148	Collectie Van der Lely, inv. nr. 7, f. 104v.
1687	962	63	
1688	962	148	Collectie Van der Lely, inv. nr. 7, f. 78, 108.
1689	963	63	
1690	963	148	Collectie Van der Lely, inv. nr. 7, f. 67v, 78.
1691	964	63	
1692	964	148	Collectie Van der Lely, inv. nr. 7, f. 48.
1693	965	63	
1694	965	148	Collectie Van der Lely, inv. nr. 7, f. 74v.
1695	965	207	253.
1696	966	63	
1697	966	148	Collectie Van der Lely, inv. nr. 7, f. 41
1698	967	63	
1699	967	148	Collectie Van der Lely, inv. nr. 7, f. 90v.
1700	968	63	
1701	968	125	39 (1985) 88.
1702	968	148	Collectie Van der Lely, inv. nr. 7, f. 63.
1703	969	63	
1704	969	148	Collectie Van der Lely, inv. nr. 7, f. 73v.
1705	970	24	
1706	970	63	
1707	970	148	Collectie Van der Lely, inv. nr. 7, f. 76v.
1708	971	15	39 (1953) 244.
1709	971	63	
1710	971	134	27 (1909) 65, 58 (1940) 70.
1711	971	148	Collectie Van der Lely, inv. nr. 7, f. 43v.
1712	972	63	
1713	972	148	Collectie Van der Lely, inv. nr. 7, f. 82v.
1714	973	63	
1715	973	65	
1716	973	148	Collectie Van der Lely, inv. nr. 7, f. 83v.
1717	974	63	
1718	974	125	26 (1972) 82.
1719	974	148	Collectie Van der Lely, inv. nr. 7, f. 106.
1720	975	63	
1721	975	148	Collectie Van der Lely, inv. nr. 7, f. 84.
1722	976	63	
1723	976	65	
1724	976	148	Collectie Van der Lely, inv. nr. 7, f. 101, 116v.
1725	977	63	
1726	977	65	
1727	977	148	Collectie Van der Lely, inv. nr. 7, f. 79v.
1728	978	63	
1729	978	65	
1730	978	148	Collectie Van der Lely, inv. nr. 7, f. 127.
1731	979	63	
1732	979	65	
1733	979	134	24 (1906) 195.
1734	979	148	Collectie Van der Lely, inv. nr. 7, f. 115.
1735	981	8	226.
1736	981	125	26 (1972) 94.
1737	981	148	Collectie Van der Lely, inv. nr. 7, f. 123.
1738	982	63	
1739	982	134	54 (1936) 32.
1740	982	148	Collectie Van der Lely, inv. nr. 7, f. 45.
1741	983	63	
1742	983	148	Collectie Van der Lely, inv. nr. 7, f. 50.
1743	984	63	
1744	984	148	Collectie Van der Lely, inv. nr. 7, f. 43.
1745	985	63	
1746	985	148	Collectie Van der Lely, inv. nr. 7, f. 72.
1747	986	63	
1748	986	148	Collectie Van der Lely, inv. nr. 7, f. 34v.
1749	987	63	
1750	987	65	
1751	987	148	Collectie Van der Lely, inv. nr. 7, f. 114v.
1752	988	63	
1753	988	65	
1754	988	148	Collectie Van der Lely, inv. nr. 7, f. 120v.
1755	989	26	1, 298.
1756	989	29	160.
1757	990	26	1.
1758	991	26	1, 106.
1759	992	26	1, 61.
1760	993	26	2.
1761	994	26	2, 91.
1762	994	207	187.
1763	995	26	2, 3, 65.
1764	996	26	2, 41.
1765	997	26	1, 37.
1766	998	66	
1767	998	125	47 (1993) 74.
1768	998	207	345.
1769	999	26	3.
1770	1000	134	24 (1906) 196.
1771	1000	148	Collectie Van der Lely, inv. nr. 7, f. 122v.
1772	1001	134	24 (1906) 134.
1773	1002	134	24 (1906) 135.
1774	1003	26	3, 117.
1775	1004	26	3, 174.
1776	1004	134	94 (1977) 332.
1777	1005	26	3, 248.
1778	1005	135	11 (1894) 148.
1779	1005	207	519.
1780	1006	26	3, 24.
1781	1007	26	3, 112.
1782	1008	26	4, 25.
1783	1009	26	4, 290.
1784	1009	136	19 (1915) 308.
1785	1010	26	1, 449.
1786	1011	26	4, 25, 26.
1787	1012	16	6, 32.
1788	1013	9	396.
1789	1013	26	3, 290.
1790	1013	125	59 (2005) 142.
1791	1014	26	2, 285.
1792	1015	70	37.
1793	1015	136	1 (1897) 3-4, 4 (1900) 184.
1794	1015	149	9 (2000) 26.
1795	1017	24	exemplaar collectie Van Rijn.
1796	1017	136	1 (1897) 1-2, 4 (1900) 184.
1797	1017	149	8 (1999) 188.
1798	1017	176	
1799	1018	24	
1800	1018	136	1 (1897) 1-2, 4 (1900) 183.
1801	1018	149	8 (1999) 188.
1802	1019	136	1 (1897) 1-2.
1803	1019	149	8 (1999) 186.
1804	1019	176	
1805	1020	134	55 (1937) 154.
1806	1020	136	1 (1897) 2, 4 (1900) 183.
1807	1020	149	9 (2000) 94.
1808	1020	176	
1809	1021	27	97.
1810	1021	136	1 (1897) 2.
1811	1021	149	9 (2000) 163.
1812	1021	176	
1813	1022	4	39 (1941) 275.
1814	1022	136	1 (1897) 2, 4 (1900) 184.
1815	1022	149	8 (1999) 272.
1816	1022	176	
1817	1023	136	1 (1897) 2-3, 4 (1900) 184.
1818	1023	149	8 (1999) 267.
1819	1023	176	
1820	1024	134	55 (1937) 369.
1821	1024	136	1 (1897) 2, 4 (1900) 184.
1822	1024	149	8 (1999) 185.
1823	1024	176	
1824	1025	24	
1825	1025	125	25 (1971) 204.
1826	1025	136	1 (1897) 2, 4 (1900) 184.
1827	1025	149	9 (2000) 94.
1828	1025	176	
1829	1026	134	55 (1937) 205.
1830	1026	136	1 (1897) 2.
1831	1026	149	8 (1999) 183.
1832	1026	176	
1833	1027	136	1 (1897) 2.
1834	1027	149	8 (1999) 272.
1835	1027	176	
1836	1028	136	1 (1897) 2.
1837	1028	149	9 (2000) 166.
1838	1028	176	
1839	1029	24	
1840	1029	134	83 (1966) 248.
1841	1029	136	1 (1897) 2-3.
1842	1029	149	8 (1999) 271.
1843	1029	176	
1844	1030	136	1 (1897) 2-3, 4 (1900) 184, 22 (1918) 261.
1845	1030	149	8 (1999) 185.
1846	1030	176	
1847	1031	125	15 (1961) 161.
1848	1031	136	1 (1897) 2-3, 4 (1900) 184.
1849	1031	149	8 (1999) 272.
1850	1031	176	
1851	1032	136	1 (1897) 2-3, 4 (1900) 184.
1852	1032	149	9 (2000) 162.
1853	1032	176	
1854	1033	122	
1855	1033	136	1 (1897) 2-3, 4 (1900) 184.
1856	1033	149	9 (2000) 30.
1857	1033	176	
1858	1034	122	
1859	1034	136	1 (1897) 3, 4 (1900) 184.
1860	1034	149	9 (2000) 165.
1861	1034	176	
1862	1035	134	87 (1970) 71.
1863	1035	136	1 (1897) 3, 4 (1900) 184.
1864	1035	149	9 (2000) 23.
1865	1035	176	
1866	1036	122	
1867	1036	136	1 (1897) 3, 4 (1900) 184.
1868	1036	149	9 (2000) 27.
1869	1038	26	2, 432.
1870	1039	122	
1871	1039	136	1 (1897) 3, 4 (1900) 184.
1872	1039	149	9 (2000) 30.
1873	1040	63	
1874	1040	65	
1875	1040	148	Collectie Van der Lely, inv. nr. 7, f. 111.
1876	1041	63	
1877	1041	148	Collectie Van der Lely, inv. nr. 7, f. 108.
1878	1042	63	
1879	1042	148	Collectie Van der Lely, inv. nr. 7, f. 102v.
1880	1043	6	1, 115.
1881	1043	16	1, 512.
1882	1043	137	1 (1906) 408.
1883	1044	72	1, 5.
1884	1045	72	26.
1885	1046	10	294.
1886	1046	19	223.
1887	1046	72	33.
1888	1048	72	39, 40.
1889	1049	19	227.
1890	1049	72	45, 46.
1891	1049	114	
1892	1049	191	132.
1893	1050	72	55.
1894	1051	72	
