	IDRegent	Geslachtsnaam	Tussenvoegsel	IDAdellijkeTitel	IDAcademischeTitel	Voornaam	Adel	Adelspredikaat	Heerlijkheid	Heerlijkheid2	Geboortejaar	OnbepaaldGeboortedatum	Overlijdensjaar	OnbepaaldOverlijdensdatum	Opmerkingen	Periode	Eindcontrole
2899	3432	Landmeter		1.0	1.0	Popke Gjalts	0				1756.0	1	1825.0	0		2	1
2900	3433	Cuperus		1.0	1.0	Andle	0					0		0		2	1
2901	3434	Sybes		1.0	1.0	A.	0					0		0		2	1
2902	3435	Meines		1.0	1.0	J.E.	0					0		0		2	1
2903	3436	Pieters		1.0	1.0	Hartman	0					0		0		2	1
2904	3437	Schaap		1.0	1.0	Thijs	0					0		0		2	1
2905	3438	Klazes		1.0	1.0	Jan	0					0		0		2	1
2906	3440	Dubblinga		1.0	1.0	F.	0					0		0		2	1
2907	3441	Romkes		1.0	1.0	Haring	0					0		0		2	1
2908	3442	Tichelaar		1.0	1.0	Yme Freerks	0					0		0		2	1
2909	3443	Eerdmans		1.0	1.0	Dirk	0					0		0		2	1
2910	3444	Stroband		1.0	1.0	Paulus	0					0		0		2	1
2911	3445	Germans		1.0	1.0	Jacobus	0					0		0		2	1
2912	3446	Cramer		1.0	1.0	Petrus	0					0		0		2	1
2913	3447	Klazes		1.0	1.0	Lieuwe	0					0		0		2	1
2914	3448	Post		1.0	1.0	Cornelis Klazes	0					0		0		2	1
2915	3449	Slooten	van	1.0	1.0	Rutger	0					0		0		2	1
2916	3450	Wijma		1.0	1.0	Dirk T.	0					0		0		2	1
2917	3451	Igles		1.0	1.0	Klaas	0					0		0		2	1
2918	3452	Tjeerds		1.0	1.0	Albert	0					0		0		2	1
2919	3453	Ouwes		1.0	1.0	Marten	0					0		0		2	1
2920	3454	Dijkstra		1.0	1.0	J.U.	0					0		0		2	1
2921	3455	Miedema		1.0	1.0	E.	0					0		0		2	1
2922	3456	Cup		1.0	1.0	Jacob	0					0		0		2	1
2923	3457	Linde	van der	1.0	1.0	Hendrik	0					0		0		2	1
2924	3458	Godschalk		1.0	1.0	Cornelis	0					0		0		2	1
2925	3459	Idses		1.0	1.0	Albert	0					0		0		2	1
2926	3460	Hoekstra		1.0	1.0	J.F.	0					0		0		2	1
2927	3461	Glastra		1.0	1.0	W.S.	0					0		0		2	1
2928	3462	Molles		1.0	1.0	Wobbe	0					0		0		2	1
2929	3463	Lang		1.0	1.0	Cornelis	0					0		0		2	1
2930	3464	Meij	van der	1.0	1.0	Roelof Jacobs	0					0		0		2	1
2931	3465	Backer		1.0	1.0	O.J.	0					0		0		2	1
2932	3466	Teerns	van	1.0	1.0	Jelle Sipkes	0					0		0		2	1
2933	3467	Oneïdes		1.0	1.0	Catharinus	0					0		0		2	1
2934	3468	Hoop	de	1.0	1.0	Jan	0					0		0		2	1
2935	3469	Meij	van der	1.0	1.0	M.K.	0					0		0		2	1
2936	3470	Dorhout		1.0	1.0	P.	0					0		0		2	1
2937	3471	Wal	van er	1.0	1.0	Michiel Adriaan	0					0		0		2	1
2938	3474	Semler		1.0	1.0	J.G.	0					0		0		2	1
2939	3475	Vries	de	1.0	1.0	Rinze	0					0		0	Overig: De Vries werd verkozen tot lid van het op 21 juni 1798 aantredende Intermediair Administratief Bestuur van Friesland voor Dokkum, maar liet zich nooit installeren. Hiervoor kreeg hij gevangenisstraf.	2	1
2940	3476	Barends		1.0	1.0	N.P.	0					0		0		2	1
2941	3477	Braam		1.0	1.0	H.	0					0		0		2	1
2942	3478	Cremer		1.0	1.0	J.D.	0					0		0		2	1
2943	3479	Dronrijp		1.0	1.0	H.C.C.	0					0		0		2	1
2944	3480	Löwenstein		1.0	1.0	A.	0					0		0		2	1
2945	3481	Olst	van	1.0	1.0	B.	0					0		0		2	1
2946	3482	Post		1.0	1.0	E.	0					0		0		2	1
2947	3483	Reinders		1.0	1.0	C.	0					0		0		2	1
2948	3484	Braams		1.0	1.0	Jan	0				1762.0	0	1839.0	0		2	1
2949	3485	Lichtenvoord	Star	1.0	1.0	C.	0					0		0		2	1
2950	3486	Bisschoff		1.0	1.0	C.	0					0		0		2	1
2951	3488	Decazes de Lisle		1.0	1.0	Joseph Lëonard	0				1793.0	0	1868.0	0		2	1
2952	3489	Gilse	van	1.0	1.0	P.P.	0					0		0		2	1
2953	3490	Swart		1.0	1.0	Pieter	0					0		0		2	1
2954	3492	Hoogwegt		1.0	1.0	Jan	0					0		0		2	1
2955	3493	Costerius		1.0	1.0	Nicolaas	0					0		0		2	1
2956	3494	Swart		1.0	1.0	Alexander Willem	0					0		0		2	1
2957	3495	Heines		1.0	1.0	Jan	0					0		0		2	1
2958	3498	Suermond		1.0	1.0	Wijnand	0					0		0		2	1
2959	3499	Maronier		1.0	1.0	Cornelis	0					0		0		2	1
2960	3500	Vonk		1.0	1.0	Herbertus Johannes	0					0		0		2	1
2961	3502	Braak		1.0	1.0	Klaas	0					0		0		2	1
2962	3503	Staphorst	van	1.0	1.0	Jan	0					0		0		2	1
2963	3504	Hofdijk		1.0	1.0	Maarten	0					0		0		2	1
2964	3505	Dijksen		1.0	1.0	Arien Jacobsz.	0					0		0		2	1
2965	3506	Meijer		1.0	1.0	Adrianus	0					0		0		2	1
2966	3507	Nolet		1.0	1.0	Jan junior	0					0		0		2	1
2967	3508	Linden		1.0	1.0	Anthonis	0					0		0		2	1
2968	3509	Bruyn	de	1.0	1.0	Evert	0					0		0		2	1
2969	3510	Leuven	van	1.0	1.0	Jacob	0					0		0		2	1
2970	3511	Heulen	van der	1.0	1.0	Jan	0					0		0		2	1
2971	3512	Mulder		1.0	1.0	Pieter	0					0		0		2	1
2972	3513	Brakel	van	1.0	1.0	C.J.	0					0		0	Persoonsgegevens: het is niet zeker of dit Cornelis Jacob van Brakel betreft.	2	1
2973	3514	Fromer		1.0	1.0	Jacobus	0					0		0		2	1
2974	3515	Pleisier		1.0	1.0	Jan	0					0		0		2	1
2975	3516	Loots		1.0	1.0	Jan	0					0		0		2	1
2976	3517	Visser		1.0	1.0	Coenraad Jzn	0					0		0		2	1
2977	3518	Berkhout	Teding van	1.0	1.0	Jan	0				1756.0	0	1806.0	0	Overig: op 8 april 1799 werd  Jan Teding van Berkhout door het Wetgevend Lichaam vervallen verklaard van zijn stemrecht. Het Uitvoerend Bewind moest nieuwe verkiezingen laten plaatsvinden voor het Departementaal Bestuur van Texel.	2	1
2978	3520	Warin		1.0	1.0		0					0		0		2	1
2979	3521	Vermeulen		1.0	1.0		0					0		0		2	1
2980	3522	Serrurier		1.0	1.0	F.	0					0		0		2	1
2981	3524	Bosch		1.0	3.0	Henricus Wilhelmus	0				1768.0	0	1800.0	0		2	0
2982	3525	Jansen		1.0	1.0	J.	0					0		0		2	0
2983	3526	Steenbeek		1.0	1.0	T.	0					0		0		2	0
2984	3527	Vliet	van der	1.0	1.0	Theodorus	0					0		0		2	0
2985	3528	Broere		1.0	1.0	B.	0					0		0		2	0
2986	3529	Marchant		1.0	4.0	Jan Diederik	0				1766.0	0		0	Persoonsgegevens: jaar van overlijden onbekend.	2	0
2987	3530	Brouwer		1.0	1.0	P.	0					0		0		2	0
2988	3531	Nieuwenhuis		1.0	1.0	Gerrit	0				1761.0	0	1829.0	0		2	0
2989	3532	Valkenburg		1.0	1.0	Jan Hendrik	0					0		0		2	0
2990	3533	Both Hendriksen		1.0	4.0	Jan	0					0		0		2	0
2991	3534	Nes van Meerkerk	van	1.0	4.0	Jacob Gerard	0				1776.0	0	1859.0	0		2	0
2992	3535	Oosterdijk		1.0	1.0	Hermannus Jansz.	0					0		0		2	0
2993	3536	Saxe		1.0	1.0	Fredericus	0				1759.0	0	1830.0	0		2	0
2994	3537	Munniks		1.0	1.0	Gerard	0					0		0		2	0
2995	3538	Beusichem	van	1.0	1.0	Lambertus	0					0		0		2	0
2996	3539	Römer	de	1.0	1.0		0					0		0		2	0
2997	3540	Jansen		1.0	1.0	Henri	0				1741.0	0	1812.0	0		2	0
2998	3541	Cohen		1.0	1.0		0					0		0		2	0
2999	3542	Zeeman		1.0	1.0	T.J.	0					0		0		2	0
3000	3543	Meers	Dinant	1.0	1.0	Philippus	0					0		0		2	0
3001	3544	Zeeman		1.0	1.0	A.	0					0		0		2	0
3002	3545	Zoutman		1.0	1.0	Johan Arnold	0					0		0		2	0
3003	3546	Breydenbach		1.0	1.0	J.T.	0					0		0		2	0
3004	3547	Coenen van der Stroom		1.0	1.0	Evert	0					0		0		2	0
3005	3548	Huygens		1.0	1.0	H.D.	0					0		0		2	0
3006	3549	Cazeau		1.0	1.0	H.	0					0		0		2	0
3007	3550	Donker Curtius		1.0	1.0	Boudewijn	0				1780.0	0	1814.0	0		2	0
3008	3551	Lon	van	1.0	1.0	D.J.	0					0		0		2	0
3009	3552	Knippenberg		1.0	1.0	G.	0					0		0		2	0
3010	3553	Maagh		1.0	1.0	P.	0					0		0		2	0
3011	3554	Pellisier		1.0	1.0	E.	0					0		0		2	0
3012	3555	Verwey		1.0	1.0	H.	0					0		0		2	0
3013	3556	Diest	van	1.0	1.0	W.	0					0		0		2	0
3014	3557	Kouwenhoven	van	1.0	1.0	W.	0					0		0		2	0
3015	3558	Waalwijk	van	1.0	1.0	Joost Adriaansz.	0					0		0		2	0
3016	3559	Deventer	van	1.0	1.0	Johannes Abraham	0					0		0		2	0
3017	3560	Mark	van der	1.0	1.0	H.	0					0		0		2	0
3018	3561	Rij	du	1.0	1.0	A.M.	0					0		0		2	0
3019	3562	Florijn		1.0	1.0	M.D.	0					0		0		2	0
3020	3563	Ruijghaver		1.0	1.0	J.J.	0					0		0		2	0
3021	3564	Spies		1.0	1.0	F.W.	0					0		0		2	0
3022	3565	Ninaber		1.0	1.0	A.J.	0					0		0		2	0
3023	3566	Hackmeester Eekhout		1.0	1.0	J.W.	0					0		0		2	0
3024	3567	Vries	de	1.0	1.0	Jan	0					0		0		2	0
3025	3568	Geijt	van	1.0	1.0	Anthony	0					0		0		2	0
3026	3569	Wittert		1.0	4.0	Nicolaas Cornelis	1	jonkheer			1765.0	0	1838.0	0	Adelspredicaat: 1815.	2	0
3027	3570	Grellet		1.0	1.0		0					0		0		2	0
3028	3571	Eversen		1.0	1.0	J.	0					0		0		2	0
3029	699	Bère	de	1.0	1.0	Arent Julianus Carel	0				1753.0	0	1820.0	0	Overig: was grietman van Hemelumer Oldeferd 1779-1787.	2	1
3030	77	Clarke		11.0	0.0	Henry-Jacques-Guillaume	1				1765.0	0	1818.0	0	Adelstitel: duc de Feltre 1809.	2	1
3031	3257	Nagell	van	3.0	1.0	Anne Willem Carel	1		Rijnenburg	beide Ampsen	1756.0	0	1851.0	0	"Adelspredicaat: 1814/adelstitel: 1822.
Heerlijkheden: verwerving Rijnenburg 1774, beide Ampsen 1785."	2	1
3032	24	Hugenpoth tot Aerdt	van	3.0	4.0	Alexander Wilhelmus Josephus Joannes	1				1780.0	0	1859.0	0	Adelstitel: 1822.	2	1
3033	396	Jarges		0.0	4.0	Joost	1	jonkheer			1760.0	0	1845.0	0	Adelspredicaat: 1814.	2	1
3034	3259	Lampsins		3.0	4.0	Aplonius Jan Cornelis	1				1754.0	0	1834.0	0	Adelstitel: 1815.	2	1
3035	14	Leyden	van	0.0	6.0	Frédéric Auguste	1	jonkheer			1768.0	0	1821.0	0	Adelspredicaat: 1814.	2	1
3036	189	Martini		0.0	4.0	Hendrik Bernard	1	jonkheer			1768.0	0	1848.0	0	Adelspredicaat: 1822.	2	1
3037	465	Pallandt	van	3.0	0.0	Adolph Warner	1		Pallandt	Eerde	1745.0	0	1823.0	0	Adelspredicaat: 1814/adelstitel: 1818.	2	1
3038	3086	Sloet		3.0	1.0	Floris Willem	1		Warmelo	Kersbergen	1753.0	0	1838.0	0	Adelspredicaat: 1814/adelstitel: 1819.	2	1
3039	3190	Spaen la Lecq	van	3.0	4.0	Willem Anne	0		Hardenstein		1750.0	0	1817.0	0	Adelstitel: 1814.	2	1
3040	298	Verschuir	Fontein	0.0	4.0	Gijsbertus	1	jonkheer	Ter Coulster		1764.0	0	1838.0	0	Adelspredicaat: 1822.	2	1
3041	3215	Warin		1.0	4.0	Nicolaas	1	jonkheer			1744.0	0	1815.0	0	Adelspredicaat: 1815.	2	1
3042	726	Bylandt	van	1.0	1.0	Frederik Sigismund	1	jonkheer	Halt	Keken	1749.0	0	1828.0	0	Adelspredicaat: 1814.	2	1
3043	1564	Hacfort tot ter Horst		3.0	4.0	Olivier Gerrit Willlem Joseph	1				1768.0	0	1824.0	0	Adelspredicaat: 1814/adelstitel: 1822.	2	1
3044	2096	Dijl		1.0	4.0	Lucas	0				1747.0	0	1822.0	0	Vroedschap: ontslagen 1788	2	1
3045	818	Kempen	van	1.0	1.0	Johannes	0				1739.0	0	1814.0	0	"Persoonsgegevens: Gens Nostra geeft patroniem 'Tzn.'; Nederland's Patriciaat geeft 'Johannes' als naam van de vader. Omdat Nederland's Patriciaat vermeldt dat Van Kempen vroedschap was, en er in deze periode daarin geen gelijknamige persoon zitting had, is aangenomen dat het toch om dezelfde persoon gaat.
Vroedschap: ontslagen 1787."	2	1
3046	417	Scholten van Oud-Haarlem		0.0	4.0	Willem	0		Oud-Haarlem		1751.0	0	1816.0	0		2	1
3047	488	Wall	van de	0.0	4.0	Pieter Hendrik	0				1737.0	0	1808.0	0	Persoonsgegevens: Nederland's Adelsboek geeft afwijkende overlijdensdatum 5 juli in plaats van 28 mei.	2	1
3048	2427	Clotterbooke		1.0	4.0	Casparus	0				1741.0	0	1817.0	0	Persoonsgegevens: Nieuw Nederlandsch Biografisch Woordenboek geeft afwijkend (vermoedelijk) geboortejaar 1720.	2	1
3049	392	Stralen	van	0.0	4.0	Hendrik	0				1751.0	0	1822.0	0	Overig: het is niet geheel zeker dat de functies van advocaat-fiscaal van de Admiraliteit in het Noorderkwartier en secretaris van gecommitteeerde raden bij dezelfde persoon horen.	2	1
3050	786	Heim	van der	1.0	4.0	Gerlach Johan Herbert	1	jonkheer			1761.0	0	1822.0	0	Adelspredicaat: 1816.	2	1
3051	2369	Royen	van	1.0	4.0	Jan	0				1736.0	0	1803.0	0	Vroedschap: Prak geeft eindjaar 1787, Noordam 1788.	2	1
3052	857	Neukirchen genaamd Nyvenheim	van	3.0	1.0	Frederik Willem	1				1761.0	0	1825.0	0	Adelspredicaat: 1814/adelstitel: 1822.	2	1
3053	428	Pallandt	van	3.0	4.0	Frederik Wilhelm Floris Theodorus	1		Keppel	Voorst	1772.0	0	1853.0	0	Adelspredicaat: 1814/adelstitel: 1818.	2	1
3054	1377	Hemert tot Dingshof	van	3.0	4.0	Wolf Floris	1				1753.0	0	1832.0	0	Adelspredicaat: 1814/adelstitel: 1819.	2	1
3055	1319	Middachten	van	1.0	1.0	Reinerus Wilhelmus Josephus Antonius Franciscus	1	jonkheer			1755.0	0	1840.0	0	Adelspredicaat: 1814.	2	1
3056	439	Asbeck	van	3.0	0.0	Gerrit Ferdinand	1		Berge	Munsterhausen	1764.0	0	1836.0	0	Adelspredicaat: 1814/adelstitel: 1821.	2	1
3057	564	Paulus		1.0	4.0	Pieter	0				1753.0	0	1796.0	0	Persoonsgegevens: Nieuw Nederlandsch Biografisch Woordenboek geeft geboortejaar 1754.	2	1
3058	805	Hugenpoth tot Aerdt	van	1.0	1.0	Godefridus Franciscus Antonius Henricus Cornelius	1	jonkheer	Aerdt		1743.0	0	1819.0	0	Adelspredicaat: 1814.	2	1
3059	708	Boetzelaer	van	3.0	4.0	Pieter Alexander	1				1759.0	0	1826.0	0	Adelspredicaat: 1814/adelstitel: 1819.	2	1
3060	365	Meerten	van	0.0	4.0	Huybert Eliza	0				1758.0	0	1827.0	0	Overig: was pensionaris van Gorinchem en raad-fiscaal en president van het Hof van Justitie van Suriname.	2	1
3061	441	Lamsweerde	van	3.0	4.0	Gerardus Wilhelmus Josephus	1				1758.0	0	1837.0	0	Adelstitels: baron (Empire) 1813/jonkheer 1814/baron 1817.	2	1
3062	458	Graafland		0.0	4.0	Joan	1	jonkheer			1763.0	0	1827.0	0		2	1
3063	1868	Citters	van	1.0	4.0	Caspar Jacob	0				1759.0	0	1801.0	0	Persoonsgegevens: Van der Bijl geeft geboortejaar 1754, Homines novi 1759.	2	1
3064	909	Singendonck		1.0	4.0	Johan Matthias	1	jonkheer	Dieden		1769.0	0	1819.0	0	Adelspredicaat: 1817.	2	1
3065	961	Zuylen van Nievelt	van	3.0	1.0	Jasper Hendrik	1		Glinthorst	Den Brieller en de Schaffelaar	1751.0	0	1828.0	0	Adelspredicaat: 1814/adelstitel: 1822.	2	1
3066	2505	Buma		1.0	4.0	Bernhardus	0				1770.0	0	1838.0	0		2	1
3067	176	Rengers	Juckema van Burmania	3.0	4.0	Justinus Sjuck Gerrold	1				1773.0	0	1832.0	0	Adelstitels: baron (Empire) 1812/jonkheer 1814/baron 1822.	2	1
3068	2936	Sloet tot Tweenyenhuizen		3.0	1.0	Coenraad Willem	1		Nijenhuis	Bredenhorst	1767.0	0	1849.0	0	Adelspredicaat: 1814/adelstitel: 1819.	2	1
3069	968	Pous	Stavenisse	1.0	4.0	Herman Jacob	0				1750.0	0	1800.0	0	Overig: volgens Raad van State 450 jaar en Vos ook raadsheer in het Hof van Holland, maar dat wordt door andere bronnen niet bevestigd.	2	1
3070	2636	Boellaard van Tuyl		1.0	4.0	Pieter	0		Tuil		1743.0	0	1811.0	0		2	1
3071	1286	Schwartzenberg en Hohenlansberg	thoe	3.0	1.0	Johan Sicco Tjalling Camstra	1				1769.0	0	1829.0	0	Adelspredicaat: 1814/adelstitel: 1825.	2	1
3072	1280	Vegilin van Claerbergen		1.0	1.0	Valerius Lodewijk	1	jonkheer			1774.0	0	1844.0	0	Adelspredicaat: 1814.	2	1
3073	2516	Dedem	van	3.0	4.0	Willem Jan	1		Rollecate		1776.0	1	1851.0	0	Adelspredicaat: 1814/adelstitel: 1822.	2	1
3074	2084	Does	van der	1.0	4.0	Adriaan	1	jonkheer			1762.0	0	1840.0	0	Adelspredicaat: 1815.	2	1
3075	2112	Gevaerts		1.0	4.0	Paulus	1	jonkheer	Geervliet	Simonshaven	1763.0	0	1836.0	0	Adelspredicaat: 1815.	2	1
3076	3076	Goes	van der	1.0	1.0	Philip Jacob	0					0		0	Persoonsgegevens: junior.	2	1
3077	765	Goes	van der	1.0	4.0	Philip Jacob	0				1752.0	0	1831.0	0	Persoonsgegevens:  senior.	2	1
3078	445	Melvill van Carnbee		3.0	1.0	Pieter	1				1743.0	0	1826.0	0	"Persoonsgegevens: naamstoevoeging 'van Carnbee' 1803.
Adelspredicaat: 1815/adelstitel: 1822."	2	1
3079	44	Mey van Streefkerk	de	3.0	4.0	Jean Gijsberto	1				1782.0	0	1841.0	0	Adelstitel: 1826.	2	1
3080	2905	Mey van Streefkerk	de	1.0	4.0	Jean Gijsberto	1	jonkheer			1754.0	0	1844.0	0	"Adelspredicaat: 1826.
Overig: op 25 mei 1799 werd Mr Jean Gijsberto senior benoemd tot raadsheer in het Departementaal Gerechtshof van Texel, dat echter nooit heeft gefunctioneerd."	2	0
3081	2483	Onderwater		1.0	4.0	Hendrik	0				1747.0	0	1822.0	0	Persoonsgegevens: geboren 1749?	2	1
3082	431	Boecop	van	3.0	0.0	Lodewijk Theodorus Johannes	1				1750.0	0	1830.0	0	Adelstitel: 1824.	2	1
3083	116	Pompe van Meerdervoort		0.0	4.0	Abraham	1	jonkheer			1764.0	0	1831.0	0	Adelspredicaat: 1818.	2	1
3084	3185	Borret		1.0	4.0	Antonius Josephus Lambertus	0				1782.0	0	1858.0	0		2	1
3085	2437	Slingelandt	van	3.0	4.0	Johan Diederik Barthout	1				1764.0	0	1827.0	0	Adelspredicaat: 1815/adelstitel: 1816.	2	1
3086	994	Horst	van der	1.0	4.0	Lambertus Wilhelmus	0				1760.0	0	1840.0	0	Overig: op 12 april 1799 werd Van der Horst benoemd tot raadsheer in het Departementaal Gerechtshof van de Dommel, dat echter nooit heeft gefunctioneerd.	2	1
3087	931	Trip		1.0	1.0	Jean Louis	1	jonkheer	Zoudtlandt		1750.0	0	1822.0	0	Adelspredicaat: 1815.	2	1
3088	703	Beyma thoe Kingma	van	1.0	4.0	Coert Lambertus	0				1753.0	0	1820.0	0	Persoonsgegevens: hij voerde het toevoegsel 'thoe Kingma' niet.	2	1
3089	1279	Lynden	van	1.0	1.0	Reinhard	1	jonkheer			1742.0	0	1819.0	0	"Adelspredicaat: 1814.
Overig: was grietman van Opsterland 1781 (volgens Baerdt 1782)-1795."	2	1
3090	288	Rengers	van Welderen	3.0	0.0	Bernhard Walraad	1				1777.0	0	1823.0	0	Adelspredicaat: 1814/adelstitel: 1822.	2	1
3091	450	Pallandt	van	3.0	0.0	Andries	1		Eerde		1781.0	0	1827.0	0	Adelstitel: baron (Empire) 1813/jonkheer 1814/baron 1818.	2	1
3092	304	Heeckeren	van	3.0	1.0	Lodewijk	1		Cloese	Langen	1768.0	0	1831.0	0	Adelstitel: baron (Empire) 1813/jonkheer 1814/baron 1819.	2	1
3093	332	Sloet tot Oldruitenborgh		3.0	0.0	Anthony	1		Oldruitenborgh		1769.0	0	1853.0	0	Adelstitels: baron (Empire) 1813/jonkheer 1814/baron 1819.	2	1
3094	947	Wedel tot Gödens	von	10.0	1.0	Clemens August	1		Evenburg	Gödens	1754.0	0	1825.0	0	Adelstitel: baron (Empire) 1813	2	1
3095	40	Voûte		10.0	0.0	Robert	1				1747.0	0	1823.0	0	Adelstitel: baron (Empire) 1812.	2	1
3096	67	Vredenburch	van	3.0	4.0	Ewout	1				1779.0	0	1861.0	0	Adelspredicaat: 1821/adelstitel: 1847.	2	1
3097	140	Petit de Beauverger		10.0	0.0	Auguste	1				1782.0	0	1858.0	0	Adelstitel: baron (Empire) 1811.	2	1
3098	141	Verstolk		3.0	4.0	Johan Gijsbert	1				1776.0	0	1845.0	0	Adelstitels: baron (Empire) 1811/baron 1823.	2	1
3099	294	Borch van Verwolde	van der	3.0	4.0	Allard Philip Reinier Carel	1				1766.0	0	1836.0	0	Adelstitels: baron (Empire) 1811/jonkheer 1814/baron 1820.	2	1
3100	102	Alphonse	d'	10.0	0.0	François-Jean-Baptiste	1				1756.0	0	1821.0	0	Adelstitel: baron (Empire) 1810.	2	1
3101	198	Pommereul	de	10.0	0.0	François-René-Jean	1				1745.0	0	1823.0	0	Adelstitel: baron (Empire) 1810.	2	1
3102	199	Quinette de Rochemont		10.0	0.0	Nicolas-Marie	1				1762.0	0	1821.0	0	Adelstitel: baron (Empire) 1810.	2	1
3103	272	Puthod		10.0	0.0	Jacques Pierre Louis Marie Joseph	1				1769.0	0	1837.0	0	Adelstitel: baron (Empire) 1810.	2	1
3104	273	Radet		10.0	0.0	Étienne	1				1762.0	0	1825.0	0	Adelstitel: baron (Empire) 1810.	2	1
3105	133	Barris		10.0	0.0	Pierre-Joseph-Paul	1				1759.0	0	1824.0	0	Adelstitel: baron (Empire) 1810	2	1
3106	239	Mourre		10.0	0.0	Joseph-Henri-Grégoire	1				1762.0	0	1832.0	0	Adelstitel: baron (Empire) 1810	2	1
3107	106	Coquebert de Montbret		10.0	0.0	Charles-Étienne	1				1755.0	0	1831.0	0	Adelstitel: baron (Empire) 1809.	2	1
3108	128	Mounier		10.0	0.0	Claude-Philibert-Édouard	1				1784.0	0	1843.0	0	Adelstitel: baron (Empire) 1809.	2	1
3109	165	Louis		10.0	0.0	Joseph-Dominique	1				1755.0	0	1837.0	0	Adelstitel: baron (Empire) 1809.	2	1
3110	414	Broc	de	10.0	0.0	Armand-Louis	1				1772.0	0	1810.0	0	Adelstitel: baron (Empire) 1809.	2	1
3111	1268	Philipse		1.0	4.0	Anthoni Willem	0				1766.0	0	1845.0	0		2	1
3112	795	Holthe	van	1.0	1.0	Rudolph Otto	1	jonkheer			1772.0	0	1832.0	0	Adelspredicaat: 1814.	2	1
3113	1047	Jullens		1.0	4.0	Warmolt Wolthers	0				1753.0	0	1819.0	0		2	1
3114	636	Vos van Steenwijk tot Havixhorst	de	3.0	1.0	Godert Willem	1		Havixhorst	Dikninge	1747.0	0	1830.0	0	Adelspredicaat: 1814/adelstitel: 1821.	2	1
3115	2535	Brouwer		1.0	1.0	Johannes	0				1744.0	0	1821.0	0	Persoonsgegevens: Joachimzn.	2	1
3116	758	Foreest	van	1.0	4.0	Cornelis	1	jonkheer	Schoorl		1756.0	0	1825.0	0	"Adelspredicaat: 1814.
Overig: vanaf maart 1796 nam Van Foreest de taken waar van de Muntmeester-Generaal De Kempenaer, die in de Nationale Vergadering was verkozen."	2	1
3117	3523	Heeckeren van Brandsenburg	van	3.0	1.0	Walraven Robbert	1				1776.0	0	1845.0	0	Adelspredicaat: 1814/adelstitel: 1819.	2	0
3118	2803	Huydecoper		1.0	4.0	Joan	1	jonkheer	Oud- en Nieuw Maarsseveen		1769.0	0	1836.0	0	Adelspredicaat: 1814.	2	1
3119	807	Iddekinge	van	1.0	4.0	Tjaerd Anthony	1	jonkheer			1756.0	0	1837.0	0	Adelspredicaat: 1816.	2	1
3120	872	Poll	van de	1.0	4.0	Jan	1	jonkheer			1759.0	0	1822.0	0	Adelspredicaat: 1815.	2	1
3121	2972	Severijn		1.0	1.0	Abraham Johannes	0				1774.0	0	1825.0	0		2	1
3122	7	Six		3.0	4.0	Cornelis Charles	1		Oterleek	Laag-Teylingen	1772.0	0	1833.0	0	Adelspredicaat: 1815/adelstitel: 1820.	2	1
3123	785	Heiden Reinestein	van	4.0	1.0	Sigismund Jacques	1				1771.0	0	1830.0	0	Adelspredicaat: 1814/adelstitel: 1816.	2	1
3124	1284	Kempenaer	van Andringa de	1.0	1.0	Antoon Anne	1	jonkheer			1777.0	0	1825.0	0	Adelspredicaat: 1816.	2	1
3125	1276	Sminia	van	1.0	4.0	Hector	1	jonkheer			1763.0	0	1816.0	0	Adelspredicaat: 1816.	2	1
3126	1283	Sytzama	van	3.0	4.0	Willem Hendrik	1				1763.0	0	1842.0	0	Adelspredicaat: 1814/adelstitel: 1822.	2	1
3127	1292	Collot d'Escury		3.0	1.0	Carel Emilius Els	1				1779.0	0	1828.0	0	Adelspredicaat: 1814/adelstitel: 1816.	2	1
3128	346	Gockinga		0.0	4.0	Campegius Hermannus	0				1748.0	0	1823.0	0		2	1
3129	710	Bommel	van	1.0	4.0	Gerard Andreas Martinus	1	jonkheer			1770.0	0	1832.0	0	Adelspredicaat: 1815.	2	1
3130	3026	Hurgronje	Snouck	1.0	4.0	Jacob Lodewijk	1	jonkheer			1778.0	0	1845.0	0	Adelspredicaat: 1843.	2	1
3131	276	Repelaer		0.0	4.0	Johan	1	jonkheer	Molenaarsgraaf		1760.0	0	1835.0	0	Adelspredicaat: 1816.	2	1
3132	356	Virieu	de	0.0	0.0	Adrianus François	0				1767.0	0	1838.0	0	Persoonsgegevens: J.Pzn.	2	1
3133	503	Spiegel	Duvelaer van de	0.0	4.0	Cornelis	1	jonkheer			1771.0	0	1829.0	0	Adelspredicaat: 1815.	2	1
3134	2428	Collot d'Escury		3.0		Johan Marthe	1				1742.0	0	1817.0	0	Adelstitel: 1816.	2	1
3135	281	Alberda van Bloemersma		0.0	0.0	Edzard Jacob	1	jonkheer			1768.0	0	1816.0	0		2	1
3136	501	Hope		0.0	0.0	Archibald	1	jonkheer			1747.0	0	1821.0	0	Adelspredicaat: 1815.	2	1
3137	2479	Roest van Alkemade		3.0	1.0	Theodoor Jan	1		Werkendam		1754.0	0	1829.0	0	Adelspredicaat: 1814/adelstitel: 1822.	2	1
3138	464	Clifford		0.0	4.0	Jan	0				1768.0	0	1823.0	0	Adelspredicaat: 1815 (vervallen door niet lichten).	2	1
